PassengerId,Survived_pred,Survived_prob
1066,0,0.1338907259552726
1067,1,0.9263913434981459
1068,1,0.8472243279265887
1069,0,0.23688292221206902
1070,1,0.7261969041351761
1071,1,0.7658935002835073
1072,0,0.13559907470693816
1073,0,0.175795667874829
1074,1,0.8862290863330029
1075,0,0.14398008071871213
1076,1,0.8428091426034975
1077,0,0.14567996740295303
1078,1,0.9230248689624021
1079,0,0.1469026463727464
1080,0,0.14521792327180436
1081,0,0.14579457511236105
1082,0,0.12585271325629568
1083,0,0.14521432583813726
1084,0,0.45346482766969337
1085,0,0.1361671241708271
1086,1,0.8575247901803794
1087,0,0.14293428288822851
1088,1,0.7184103702693123
1089,1,0.521805666481623
1090,0,0.13425216140932483
1091,1,0.5709649501657876
1092,1,0.8542648553706352
1093,1,0.8963664719678273
1094,0,0.3724377311429756
1095,1,0.9292791893876977
1096,0,0.13322395184379324
1097,0,0.1462491254618897
1098,1,0.8371292883991455
1099,0,0.13354360721616337
1100,1,0.8610214650812951
1101,0,0.13680693699064617
1102,0,0.14581832792315427
1103,0,0.1382353503242637
1104,0,0.14906534829826412
1105,1,0.7680001463932329
1106,0,0.28356842692942247
1107,0,0.14506628929068088
1108,1,0.8481690719051513
1109,0,0.2602192555482991
1110,1,0.7944294421965381
1111,0,0.13831560535916548
1112,1,0.8711258391014952
1113,0,0.1389048214604064
1114,1,0.8350477007145406
1115,0,0.13890120096572794
1116,1,0.8129764204232265
1117,1,0.7431528712543793
1118,0,0.13710885264164477
1119,1,0.8480504170302614
1120,0,0.14758557892320517
1121,0,0.1426185550857073
1122,0,0.1637792534704353
1123,1,0.8769753411138027
1124,0,0.12169836234098717
1125,0,0.14397550134087586
1126,0,0.18697036395065847
1127,0,0.14047742155400436
1128,0,0.3091011660871925
1129,0,0.16841312791060703
1130,1,0.8998258034366101
1131,1,0.8845415889512278
1132,1,0.8025767872918125
1133,1,0.8658291754894639
1134,0,0.22016058269378252
1135,0,0.13830138034988823
1136,0,0.12447433127666697
1137,0,0.145323532870587
1138,1,0.8467837318443441
1139,0,0.10285505936183792
1140,1,0.8606190876508893
1141,1,0.6720785438494147
1142,1,0.9289001948568899
1143,0,0.14047781680366878
1144,0,0.17322683134083283
1145,0,0.1368750601138382
1146,0,0.14272356570679054
1147,0,0.13827330228529033
1148,0,0.14398008071871213
1149,0,0.13831560535916548
1150,1,0.8230577682559398
1151,0,0.13890095266125657
1152,0,0.10919125120335234
1153,0,0.13890193691140956
1154,1,0.8938949987674666
1155,1,0.7979230912088943
1156,0,0.13387901482760395
1157,0,0.138302095806764
1158,0,0.14967707140685396
1159,0,0.13827330228529033
1160,1,0.5708347074109102
1161,0,0.14854210272379234
1162,0,0.18280135022018343
1163,0,0.14398008071871213
1164,1,0.8456004900616376
1165,1,0.8480679732556422
1166,0,0.1451903788881518
1167,1,0.8283879979624276
1168,0,0.13414814619248902
1169,0,0.12859069401963183
1170,0,0.12739050645905187
1171,0,0.1353960889174241
1172,1,0.5452874181118034
1173,1,0.8144971736792029
1174,1,0.8480504170302614
1175,1,0.8814299341778359
1176,1,0.7852420819885286
1177,0,0.1450649818359319
1178,0,0.13825000818844932
1179,0,0.1504261276449754
1180,0,0.14519043112444072
1181,0,0.13831560535916548
1182,0,0.14310023726318905
1183,1,0.8465781416941435
1184,0,0.14519043112444072
1185,0,0.1442969448579872
1186,0,0.14547357951340492
1187,0,0.13709190787991646
1188,1,0.944709694564247
1189,0,0.14689144383077304
1190,0,0.14162700523156999
1191,0,0.13913062741957288
1192,0,0.14198675944368108
1193,0,0.13501454009538943
1194,0,0.12503962513073055
1195,0,0.1368349743526905
1196,1,0.8480504170302614
1197,1,0.8020528091117157
1198,0,0.3417286641017217
1199,1,0.8112763089227079
1200,0,0.1534591115791944
1201,1,0.5136767072607562
1202,0,0.1452442683391742
1203,0,0.15940889375560935
1204,0,0.13827531420219263
1205,1,0.8290746262580571
1206,1,0.858209866347391
1207,1,0.8293466939139411
1208,0,0.3678417723981394
1209,0,0.14192994283787477
1210,0,0.1376027194181901
1211,0,0.18013710244992218
1212,0,0.13708437570214543
1213,0,0.15029131050305577
1214,0,0.13289425105870187
1215,0,0.1444779342643266
1216,1,0.8418737290477188
1217,0,0.1370909777619643
1218,1,0.810490542012013
1219,0,0.1854830801461968
1220,0,0.1264990186794395
1221,0,0.13660706391822872
1222,1,0.8616816152214315
1223,0,0.14711999029395095
1224,0,0.1451903788881518
1225,1,0.7836248365927887
1226,0,0.13760581187862375
1227,0,0.14448832054687988
1228,0,0.1378749168648094
1229,0,0.18354911560903658
1230,0,0.1314207860198632
1231,0,0.14519043112444072
1232,0,0.1453165156021176
1233,0,0.14196152885795485
1234,0,0.44396300701677455
1235,1,0.7278284807140926
1236,0,0.10785809596866452
1237,1,0.5164517434555423
1238,0,0.13289425105870187
1239,1,0.6830393140821256
1240,0,0.13309246332194252
1241,1,0.8830283224745035
1242,1,0.8693876588255619
1243,0,0.13322395184379324
1244,0,0.14531085380737502
1245,0,0.1769986142996389
1246,1,0.7719640306246847
1247,0,0.14401379597794137
1248,1,0.8056609582697456
1249,0,0.13830066608971092
1250,0,0.14398008071871213
1251,0,0.48113872920790884
1252,0,0.16431892050660915
1253,1,0.912196397583858
1254,1,0.8830283224745035
1255,0,0.13766814477032188
1256,1,0.8924500498527823
1257,0,0.43860280757145487
1258,0,0.1288815006368666
1259,1,0.5908245871055503
1260,1,0.8677056057332045
1261,0,0.13430210091389494
1262,0,0.1526997933978621
1263,1,0.8373929146122333
1264,0,0.1500520578831422
1265,0,0.14610236888269024
1266,1,0.8856789365951705
1267,1,0.7185562986051388
1268,0,0.3428983111187988
1269,0,0.13685127972171274
1270,0,0.14492279901543487
1271,0,0.14111224629199917
1272,0,0.14398008071871213
1273,0,0.14456475136378405
1274,1,0.5841237020261139
1275,0,0.4392464383449116
1276,0,0.13383875259607458
1277,1,0.8479735972216547
1278,0,0.13679289347455095
1279,0,0.134220326619767
1280,0,0.15119985775501404
1281,0,0.2224781037814534
1282,0,0.14383599330481517
1283,1,0.8978779357860712
1284,1,0.6460041977352697
1285,0,0.14455152041459624
1286,0,0.08165582647208691
1287,1,0.8835817659961275
1288,0,0.14620441590890224
1289,1,0.8813095559424554
1290,0,0.13779465506719685
1291,0,0.144280365404065
1292,1,0.8564318057096565
1293,0,0.1286696875071643
1294,1,0.9033421964185373
1295,0,0.16973666430528986
1296,0,0.18955280085908113
1297,0,0.1582659228968621
1298,0,0.14441998070057543
1299,0,0.35479045018856475
1300,1,0.8480235288362443
1301,1,0.7726378706985065
1302,1,0.8480504170302614
1303,1,0.8703959877319467
1304,1,0.5702613533063485
1305,0,0.13831560535916548
1306,1,0.8700038650152638
1307,0,0.14582570524778776
1308,0,0.13831560535916548
1309,0,0.14360378052614728
